Entity,Code,Year,2020s,2010s,2000s,1990s,1980s,1970s,1960s,1950s,1940s
Georgia,GEO,6,1.183604,1.0490324,-0.5801463,-0.7502926,-0.8336793,-1.5297606,-1.0166491,-1.0224383,-1.0269555
Georgia,GEO,7,0.2840309,0.63978636,-0.11331539,-0.6742344,-0.63492167,-1.1610858,-1.2906334,-1.0856842,-1.255839
Georgia,GEO,8,0.82548714,0.77597886,0.08311729,-0.9382235,-1.6098747,-1.6111504,-1.71847,-0.8665449,-1.5300155
Georgia,GEO,9,0.67004395,0.5978061,0.016202163,-0.88119906,-0.88422406,-0.9710778,-1.2279263,-0.96913767,-1.2102636
Georgia,GEO,10,0.007580757,-0.106481835,0.15726928,-0.37451974,-1.5055765,-1.4923815,-1.0974855,-1.2709007,-1.7532123
Georgia,GEO,11,1.5945988,0.4696509,0.19852623,-0.56003183,-0.5000573,-0.488478,0.89510834,-0.8274764,0.086911
Georgia,GEO,12,1.6764911,0.8575648,-0.5744794,-0.3426573,-0.22094257,-1.1389564,0.9708544,-0.68017197,-1.7333927
Germany,DEU,1,1.4599996,-0.11826843,-0.028845072,0.03345897,-1.6100686,-0.83008176,-1.8357694,-1.4620779,-4.0060124
Germany,DEU,2,2.2831156,-0.40659863,0.38960746,0.06824491,-2.0420895,-0.612282,-1.0812542,-2.0730538,-2.4490418
Germany,DEU,3,1.0542921,0.23124523,-0.22024822,0.16070095,-1.1116674,-0.8545948,-1.4592369,-1.2312834,-1.5047055
Germany,DEU,4,-0.6274724,0.40241846,0.19821668,-0.9135858,-1.6474273,-2.2358952,-0.66755056,-1.6557255,-0.486864
Germany,DEU,5,-0.031926535,-0.03478489,0.5797645,-0.36589748,-0.8306451,-0.9665433,-1.0657253,-0.9549478,-0.7685997
Germany,DEU,6,1.6201248,0.5746954,0.23655109,-1.0016595,-1.4300104,-0.7991847,-0.50611544,-0.76334083,-1.0285745
Germany,DEU,7,0.221867,0.5320196,-0.24251299,-0.41975728,-1.160265,-1.3135971,-1.6167991,-0.9129244,-0.9154127
Germany,DEU,8,0.92451096,0.16391067,-0.12936059,-0.20772047,-1.2284123,-1.1312802,-1.8144699,-1.3834811,-0.94814336
Germany,DEU,9,1.3035771,0.25960597,0.015881443,-0.59468365,-0.1676403,-0.7870532,-0.06419964,-0.6246831,0.3993742
Germany,DEU,10,1.6197603,0.4676365,0.25957522,-0.72238934,-0.10642042,-1.0146211,0.3002975,-0.78191084,-0.36733395
Germany,DEU,11,0.7930163,0.44907293,0.4946869,-1.126374,-0.97502536,-0.4762436,-0.6340369,-0.92075396,-1.2022234
Germany,DEU,12,1.091631,0.93527997,-0.35847288,-0.82444257,-0.27078843,-0.13002606,-2.4967823,-0.34897333,-1.7036331
Ghana,GHA,1,0.87923974,0.3871441,-0.2105463,-0.26020128,-0.18288422,-0.43355924,-0.7112818,-0.5499462,-0.51968956
Ghana,GHA,2,0.6537892,0.32766038,-0.08051243,-0.4068659,-0.22182389,-0.9626444,-1.0365789,-1.5231934,-1.3456161
Ghana,GHA,3,0.5280177,0.20857982,0.055171777,-0.30838794,-0.54049206,-1.0959889,-1.0138842,-1.2610533,-1.4347365
Ghana,GHA,4,0.51698303,0.3199295,0.0006654739,-0.40584335,-0.2612421,-0.9487053,-1.1812742,-1.0542624,-1.1386591
Ghana,GHA,5,0.7755321,0.27721006,0.029354095,-0.42878285,-0.30345362,-0.87714005,-0.8447744,-1.1172569,-1.0302122
Ghana,GHA,6,0.48250312,0.34467182,-0.10940628,-0.29028377,-0.3848566,-0.79266435,-0.8635311,-1.1541296,-0.5122509
Ghana,GHA,7,0.58196145,0.32559013,-0.00869751,-0.42162648,-0.5121895,-0.74721736,-0.79417455,-1.2182066,-0.8104429
Ghana,GHA,8,0.5157757,0.33152676,-0.086353876,-0.34459418,-0.34419593,-0.6699789,-0.70499575,-1.1323818,-0.91640055
Ghana,GHA,9,0.4411785,0.30432567,-0.043536186,-0.3386093,-0.39254475,-0.7871235,-1.0218538,-1.2252893,-1.0957228
Ghana,GHA,10,0.52950287,0.40253526,0.038871385,-0.48430175,-0.20265369,-0.7410976,-1.0563986,-1.4231027,-1.1800302
Ghana,GHA,11,0.6692932,0.54350203,-0.06958465,-0.5487024,-0.3114876,-0.9534744,-1.1855171,-1.4374218,-1.1920973
Ghana,GHA,12,0.6342602,0.27025145,0.061592866,-0.47484246,-0.63556594,-0.88000166,-0.8961622,-0.98558694,-0.73412323
Greece,GRC,1,1.3714771,0.11146889,-0.10808754,-0.17886662,-0.1618987,-0.04452648,-0.9726373,-0.517669,-2.2549477
Greece,GRC,2,1.0569974,0.9352373,-0.4726881,-0.52395934,-0.9519728,0.13447204,-0.7572652,-0.3972108,-1.4064963
Greece,GRC,3,0.43328786,0.7026261,0.20974755,-0.87028867,-0.9632193,-0.43241477,-0.92568237,-1.1974326,-1.8821224
Greece,GRC,4,0.31312197,0.8038225,-0.08541374,-0.62931144,-0.26510972,-0.58621085,-0.47295418,-0.41495857,-0.6042987
Greece,GRC,5,0.1409401,0.21055698,0.19561824,-0.5000715,-0.79422367,-0.51108503,-0.40761775,-0.60260266,-0.47208196
Greece,GRC,6,0.5555153,0.15927811,0.07113037,-0.2064827,-1.0123545,-0.83120763,-1.0487525,-0.36455518,-0.79404277
Greece,GRC,7,1.4788738,0.41574955,0.20848827,-0.6791399,-0.8309881,-1.2282327,-0.90734595,-0.053434946,-0.536384
Greece,GRC,8,0.95090944,0.61229384,-0.05214653,-0.7438183,-1.206982,-1.7038553,-0.66273004,0.09923401,-0.39106122
Greece,GRC,9,0.8502003,0.68959886,-0.47679728,-0.47100887,-0.029249573,-0.8874359,-0.4226532,0.2000967,-0.17167835
Greece,GRC,10,0.587664,-0.033033945,-0.019621085,-0.049122524,-0.61949885,-1.4032238,-0.35166293,-0.9212117,-0.8273271
Greece,GRC,11,0.93136156,0.8055066,-0.11916552,-0.5772605,-1.1238416,-0.8574599,0.68055904,-0.7258643,-0.5702728
Greece,GRC,12,2.0362785,0.18212596,-0.12272616,-0.33065647,-0.072934724,-0.31590018,0.38023773,0.20001706,-1.6432549
Greenland,GRL,1,-0.07598623,1.3182075,0.033218004,-1.2237284,-0.86014384,-0.39225426,0.04499321,-1.091594,-0.6392857
Greenland,GRL,2,0.117230095,0.8315563,0.42761993,-1.308348,-1.043672,-1.0862901,1.0059035,-0.6465136,-0.60085964
Greenland,GRL,3,1.5330614,0.5396286,0.69535697,-1.4323521,-0.5189419,0.13862458,-0.6001978,-0.22553483,-0.40577355
Greenland,GRL,4,2.317812,-0.087864496,-0.13506965,-0.48879033,-1.5006216,-0.8460785,-1.7725843,-1.4546942,-2.6912677
Greenland,GRL,5,-0.62472117,0.358879,0.07995434,-0.27363673,-0.584647,-0.8912643,-0.39785776,-0.20233402,-1.127701
Greenland,GRL,6,-0.3265151,0.655024,0.08375378,-0.7045878,-0.66215074,-1.5882677,-1.6123171,-0.9006939,-1.2511309
Greenland,GRL,7,1.03459,0.46330643,0.048037957,-0.5859391,-0.72515523,-0.31335112,-0.87901247,-1.1485445,-1.3408926
Greenland,GRL,8,1.3231217,0.4139455,0.22567263,-0.6464876,-0.5495688,-0.62919897,-0.80654657,-1.4710375,-1.9634651
Greenland,GRL,9,0.27347118,0.522196,0.17821932,-0.5228871,-1.2434862,-0.71540517,-1.4483075,-1.0753129,-2.0588818
Greenland,GRL,10,1.6381543,0.43730068,-0.11292763,-0.89432466,-1.6221749,-0.31108627,-0.8450144,-1.032999,-1.1453978
Greenland,GRL,11,1.2650616,0.40400678,-0.39319915,0.12665978,-0.84589195,-2.719338,-1.1246382,-0.96471465,-0.9971191
Greenland,GRL,12,0.86776733,-0.21701679,0.74833393,-0.6720398,-1.1619651,-1.6973511,-1.0225834,-2.1238923,-1.5319424
Guatemala,GTM,1,1.0047671,0.24581775,-0.34940854,-0.02050209,-0.86000234,-0.7438904,-1.1486498,-1.3509033,-1.2885535
Guatemala,GTM,2,0.5550763,0.46053773,-0.2760523,-0.3617836,-0.855806,-1.4014175,-1.1586418,-1.4669569,-1.4059894
Guatemala,GTM,3,1.0927382,0.26943952,-0.11251716,-0.35317516,-0.7318245,-0.48400727,-1.1017911,-0.84124964,-0.94241273
Guatemala,GTM,4,1.1126888,0.5400318,-0.4677824,-0.4068018,-1.1044617,-1.0463879,-1.2187703,-1.1335942,-1.3493122
Guatemala,GTM,5,1.4830669,0.52372396,-0.3032778,-0.40213814,-0.46985245,-0.6772579,-0.9632689,-1.428141,-1.4342897
Guatemala,GTM,6,0.9095783,0.37067127,-0.20736675,-0.29099005,-0.6133909,-0.95338094,-0.98341084,-1.4237636,-1.5378796
Guatemala,GTM,7,0.80411685,0.4837734,-0.09104557,-0.5618328,-0.9142221,-1.0059402,-1.2423998,-1.6729053,-1.5378683
Guatemala,GTM,8,0.6655868,0.53489935,-0.10037422,-0.5742098,-0.9124697,-1.1266035,-1.197972,-1.434062,-1.3833214
Guatemala,GTM,9,0.8048622,0.415514,-0.002581024,-0.5608336,-0.90015584,-0.9926731,-1.2648084,-1.3580523,-1.6353514
Guatemala,GTM,10,0.9365822,0.32522258,-0.045804977,-0.39703923,-0.86287194,-0.9260767,-1.2988354,-1.7004998,-1.7676256
Guatemala,GTM,11,0.88001823,0.38345623,-0.22026977,-0.30911177,-0.35670432,-0.6464094,-1.2316427,-1.270908,-1.4236971
Guatemala,GTM,12,0.5746082,0.43199843,-0.13311978,-0.35645103,-0.62752974,-0.8354038,-1.2234322,-1.441097,-1.2974666
Guinea,GIN,1,0.79551125,0.12775822,-0.04600506,-0.17867413,-0.46374646,-0.20076008,-0.43726712,-0.47476062,-0.63425195
Guinea,GIN,2,0.69487095,0.1056387,0.0090583805,-0.25698605,-0.19944,-0.48370743,-0.4950405,-1.0144771,-1.1613686
Guinea,GIN,3,0.89001876,0.20283166,-0.100097656,-0.17820969,-0.11174335,-0.7077036,-0.7109194,-1.0658938,-1.1760683
Guinea,GIN,4,0.88079375,0.1275877,-0.05126228,-0.13053417,0.09363003,-0.6880476,-0.68746775,-1.0825993,-1.0611902
Guinea,GIN,5,0.86709327,0.0061079026,0.062441826,-0.15532151,-0.27587587,-0.69192445,-0.6462492,-1.0394815,-0.810297
Guinea,GIN,6,0.6303501,0.19928455,-0.12385044,-0.12217331,-0.2274477,-0.5814983,-0.6156414,-1.110712,-0.722401
Guinea,GIN,7,0.45755616,0.22646447,-0.041902732,-0.24534455,-0.24912015,-0.56024396,-0.66802293,-1.2874035,-1.2542591
Guinea,GIN,8,0.42865905,0.17358646,-0.0033298493,-0.1944191,-0.17476006,-0.49804267,-0.79225063,-1.4883518,-1.3588864
Guinea,GIN,9,0.3454876,0.19660035,0.0040283203,-0.21894893,-0.20137158,-0.5712191,-0.9070517,-1.2895807,-1.3672001
Guinea,GIN,10,0.43508187,0.25694847,0.01043644,-0.32320252,-0.16905022,-0.5384058,-0.98404634,-1.3880813,-1.3358883
Guinea,GIN,11,0.6530918,0.16337891,0.020808602,-0.28195724,-0.34986457,-0.8348831,-0.87346095,-1.1115605,-1.0619538
Guinea,GIN,12,0.7512989,-0.15405425,0.32053223,-0.3090151,-0.8578993,-0.74008447,-0.725733,-0.9576443,-0.9086317
Guinea-Bissau,GNB,1,0.64897317,-0.19996509,0.015929412,0.106043056,-0.49618262,-0.32640323,-0.3449213,-0.20951691,-0.06192379
Guinea-Bissau,GNB,2,0.6066138,-0.23781987,0.14084224,-0.028845215,-0.44484615,-0.7107752,-0.47594148,-0.81544095,-0.45313168
Guinea-Bissau,GNB,3,0.24057643,-0.2160801,0.03689747,0.08445282,-0.48087388,-0.94084585,-0.8469118,-1.0005747,-0.87067354
Guinea-Bissau,GNB,4,0.48218268,-0.08556976,-0.000102233884,-0.018426131,-0.2681721,-0.59163934,-0.5072462,-0.7688608,-0.6589071
Guinea-Bissau,GNB,5,0.62892455,-0.06442547,0.05659447,-0.09537659,-0.31518307,-0.72314894,-0.32638568,-0.81937903,-0.77861786
Guinea-Bissau,GNB,6,0.4145542,0.20731144,-0.13048725,-0.070383646,-0.44066238,-0.99132,-0.9155092,-1.3904625,-1.0404762
Guinea-Bissau,GNB,7,0.37170792,0.18575135,-0.092004016,-0.13574238,-0.33590585,-0.75616723,-1.0378821,-1.4134985,-1.2152258
Guinea-Bissau,GNB,8,0.31120682,0.10666752,0.017307853,-0.12993106,-0.24571514,-0.6103325,-1.0806344,-1.5262909,-1.4036529
Guinea-Bissau,GNB,9,0.23190269,0.13235836,0.0062669753,-0.1260294,-0.27415866,-0.6957493,-1.1867769,-1.4237063,-1.4219306
Guinea-Bissau,GNB,10,0.1900341,0.1764845,-0.05435238,-0.20897694,-0.38385218,-0.7911436,-1.4604727,-1.7834873,-1.5124369
Guinea-Bissau,GNB,11,0.29018974,0.082045175,-0.049312018,-0.07051869,-0.54470634,-1.0489788,-0.893058,-1.0981392,-1.0116007
Guinea-Bissau,GNB,12,0.47901765,-0.28980199,0.20567131,0.08767185,-0.74003065,-0.6269795,-0.9393927,-0.6621111,-0.4091507
Guyana,GUY,1,0.2566538,0.09533825,-0.03461399,-0.17524834,-0.4263832,-0.7014605,-0.26484567,-0.7144302,-0.63849294
Guyana,GUY,2,0.3094015,-0.04146843,-0.042184256,0.0007305145,-0.39417076,-0.52953166,-0.069514655,-0.6120726,-0.5233841
Guyana,GUY,3,0.38634363,0.14778176,-0.0978117,-0.17019252,-0.25602093,-0.7122795,0.04001274,-0.57191694,-0.55080795
Guyana,GUY,4,0.3322876,0.069657706,-0.16856194,-0.029141044,-0.3246111,-0.71550405,-0.16948548,-0.71603125,-1.0103989
Guyana,GUY,5,0.24539605,0.03904705,-0.09099636,-0.01187706,-0.278121,-0.5898298,-0.4804098,-0.81057835,-0.9097273
Guyana,GUY,6,0.45094872,0.24609184,-0.19459419,-0.07605114,-0.3546093,-0.72666204,-0.8661081,-0.90767896,-0.91030824
Guyana,GUY,7,0.5725552,0.18321915,-0.090044595,-0.1733385,-0.41904277,-0.6894783,-0.7530838,-0.94336224,-0.9050705
Guyana,GUY,8,0.6983158,0.24435559,-0.025111198,-0.29835358,-0.39872533,-0.6927229,-0.6662016,-0.8687111,-0.9478344
Guyana,GUY,9,0.91107863,0.21779117,-0.14175454,-0.14438362,-0.65698546,-1.0327246,-0.63480914,-0.6823732,-1.045563
Guyana,GUY,10,0.587413,0.2146099,-0.06449719,-0.1569399,-0.89012796,-0.978721,-0.47485238,-0.72172624,-1.0553344
Guyana,GUY,11,0.2971695,0.1499773,0.11371517,-0.22099762,-0.73444307,-1.0083688,-0.5362648,-0.88377935,-1.084582
Guyana,GUY,12,0.27965355,0.07735519,-0.058389854,-0.044196703,-0.54110736,-0.9208962,-0.42616597,-0.7668072,-0.957996
Haiti,HTI,1,0.58061534,0.2948784,-0.30138817,-0.017466545,-0.33546352,-0.6404335,-0.6630491,-1.1259133,-0.5290291
Haiti,HTI,2,0.534605,0.35983086,-0.16284522,-0.2832203,-0.4566849,-0.7643385,-0.6292431,-1.090316,-0.5268547
Haiti,HTI,3,0.58137226,0.26733342,-0.0437664,-0.2437561,-0.27902278,-0.59792405,-0.37876758,-0.35361558,-0.27282733
Haiti,HTI,4,0.56320876,0.33989507,-0.23988609,-0.27997303,-0.42446786,-0.71728593,-0.7132019,-0.44688073,-0.46214905
Haiti,HTI,5,0.8096798,0.25240937,-0.04667263,-0.26868153,-0.43785915,-0.6663135,-0.62630236,-0.58842105,-0.83877885
Haiti,HTI,6,0.5330483,0.26003456,-0.1946022,-0.12751445,-0.42138347,-0.7996761,-0.77551043,-0.80185205,-0.91039866
Haiti,HTI,7,0.5770733,0.19175415,-0.112183,-0.15146141,-0.41879272,-0.8080807,-0.59818345,-0.75401914,-0.6410589
Haiti,HTI,8,0.57081336,0.25194567,-0.121051595,-0.1528366,-0.46782455,-0.8851282,-0.64072764,-0.59764844,-0.6439409
Haiti,HTI,9,0.69329566,0.27387792,-0.09031143,-0.20479298,-0.37934017,-0.8466059,-0.541745,-0.44841975,-0.6922926
Haiti,HTI,10,0.82702637,0.25360757,-0.036930464,-0.34731635,-0.45774746,-0.75103205,-0.58683836,-0.6343233,-0.7810127
Haiti,HTI,11,0.73248446,0.17653808,-0.10883312,-0.1248209,-0.16384907,-0.58445513,-0.92672366,-0.6450834,-0.58044034
Haiti,HTI,12,0.45007515,0.24800149,0.124431804,-0.42927837,-0.36193085,-0.8304049,-1.0216506,-0.79377806,-0.47257328
Heard Island and McDonald Islands,HMD,1,0.12985532,0.11178789,-0.08513288,-0.10534773,-0.27094832,-0.33399457,-0.35012618,-0.29777327,-0.38139755
Heard Island and McDonald Islands,HMD,2,0.3558146,0.23364563,-0.064328,-0.23422241,-0.018078614,-0.36051637,-0.30173033,-0.39649963,-0.536441
Heard Island and McDonald Islands,HMD,3,-0.009251992,0.2646504,-0.1392223,-0.1931316,-0.12550464,-0.37763172,-0.34470934,-0.56652635,-0.60750234
Heard Island and McDonald Islands,HMD,4,0.41071063,0.17252398,-0.13946028,-0.13431501,0.09167681,-0.34595138,-0.13866071,-0.4600505,-0.57996625
Heard Island and McDonald Islands,HMD,5,0.4661662,0.109482884,-0.250121,0.057551123,-0.056471705,-0.3709584,-0.17571609,-0.41325885,-0.5284047
Heard Island and McDonald Islands,HMD,6,0.36882117,0.24750158,-0.23358361,-0.02936914,-0.035069823,-0.48852444,-0.5264242,-0.53048915,-0.4047903
Heard Island and McDonald Islands,HMD,7,0.20012411,0.3337423,-0.20455423,-0.14726356,0.07904259,-0.2431498,-0.36394447,-0.29737648,-0.74030864
Heard Island and McDonald Islands,HMD,8,0.43321022,0.21032205,-0.11406455,-0.06866964,-0.083766684,-0.040327966,-0.14477438,-0.33565268,-0.9512564
Heard Island and McDonald Islands,HMD,9,0.34253746,0.089058444,0.097920746,-0.1890513,-0.1025248,-0.062876366,-0.3934733,-0.61437476,-1.8511484
Heard Island and McDonald Islands,HMD,10,0.38145038,0.027989697,0.04051106,-0.057905078,-0.22752789,-0.15846965,-0.43498334,-0.4972453,-0.8605693
Heard Island and McDonald Islands,HMD,11,0.6419047,0.16070965,-0.055394482,-0.14897358,0.0056803464,-0.23314717,-0.275768,-0.5937703,-0.5262349
Heard Island and McDonald Islands,HMD,12,0.37425748,0.19319668,-0.0409647,-0.2248209,0.010219383,-0.48434544,-0.1912119,-0.3667551,-0.47700292
Honduras,HND,1,0.9725984,0.13384819,-0.28269348,0.10080643,-0.40162736,-0.43442687,-0.6713921,-1.0959612,-1.3017788
Honduras,HND,2,0.6595662,0.31335163,-0.24108124,-0.17578526,-0.39187947,-0.95272124,-0.666053,-1.2716477,-1.4200585
Honduras,HND,3,1.0118074,0.14190236,-0.09410019,-0.16536292,-0.14555721,-0.16098194,-0.5489334,-0.4973585,-0.9755686
Honduras,HND,4,0.7852524,0.2373518,-0.4300665,-0.006621361,-0.6421255,-0.7397369,-0.78043115,-0.732066,-1.2892853
Honduras,HND,5,1.2040691,0.24238662,-0.20182781,-0.13990077,0.01249752,-0.41905135,-0.5613569,-1.0976868,-1.580961
Honduras,HND,6,0.62115514,0.27574825,-0.20517674,-0.14298896,-0.26622334,-0.5567194,-0.7200735,-1.097352,-1.748031
Honduras,HND,7,0.74247324,0.35280246,-0.123090744,-0.34620208,-0.56840783,-0.6492449,-0.9015217,-1.3268354,-1.7600178
Honduras,HND,8,0.62937355,0.36535627,-0.06811695,-0.38042068,-0.500868,-0.7143434,-0.8032215,-1.1130995,-1.5753038
Honduras,HND,9,0.78958434,0.27292556,-0.011862946,-0.4013033,-0.6205944,-0.6985378,-0.91339624,-0.98677427,-1.7392918
Honduras,HND,10,0.9721149,0.1735632,0.012608337,-0.2781294,-0.565534,-0.5350382,-0.8674183,-1.15924,-1.6179497
Honduras,HND,11,0.8749794,0.23708744,-0.1969057,-0.14974327,-0.06126671,-0.29986364,-0.8090706,-0.8393877,-1.3202889
Honduras,HND,12,0.62299806,0.18681507,0.021317292,-0.22743568,-0.33828583,-0.4944605,-0.83373433,-1.107117,-1.2677387
Hong Kong,HKG,1,0.63214064,-0.14569274,-0.048518658,-0.02887478,-0.49881202,-1.0033549,-0.7959572,-0.51187384,-0.55583096
Hong Kong,HKG,2,0.40224108,-0.031221295,0.39255363,-0.53853637,-1.3520074,-0.53411424,-1.628885,-0.85770476,-0.90320075
Hong Kong,HKG,3,1.0634743,-0.036932755,0.103155516,-0.28549576,-0.79132575,-0.67587507,-0.60877115,-0.46202737,-0.3514002
Hong Kong,HKG,4,0.477248,-0.04413891,0.15703411,-0.08054829,-0.7772217,-0.308778,-0.6642998,-0.23207894,-0.890436
Hong Kong,HKG,5,0.3355549,0.1737276,0.06716995,-0.5304947,-0.68898165,-0.24198723,-0.24574909,-0.2638792,-0.9001646
Hong Kong,HKG,6,0.40479317,0.29139823,-0.20262718,-0.21092872,-0.5428705,-0.57922953,-0.84950256,-0.8321384,-1.1758283
Hong Kong,HKG,7,0.8417244,0.048787117,0.09608898,-0.24225445,-0.24616393,-0.35621852,-0.35177556,-0.8098377,-1.3840412
Hong Kong,HKG,8,0.1572403,0.23159027,-0.04352627,-0.084377095,-0.27812806,-0.71708506,-0.48848152,-1.066514,-1.5044369
Hong Kong,HKG,9,0.7451946,0.26340428,0.012108231,-0.30363122,-0.5700201,-0.7194397,-0.65793973,-0.8875637,-1.4099724
Hong Kong,HKG,10,0.27506524,0.07964077,0.22894326,-0.29981726,-0.31134644,-0.9032053,-0.68176425,-0.98208964,-1.6676086
Hong Kong,HKG,11,0.6658489,0.37564105,-0.23140907,-0.21971683,-0.79190654,-1.6394541,-0.38486424,-1.1131058,-1.2202749
Hong Kong,HKG,12,-0.37138024,-0.25041094,0.20375939,0.16891757,-0.99238765,-0.6398716,-0.3690241,-0.67202204,-0.63496715
Hungary,HUN,1,1.8647703,0.2902084,-0.3058064,0.046703823,-1.5420023,-0.2360769,-2.9901996,-1.1381537,-3.8547173
Hungary,HUN,2,2.6223319,0.21616256,-0.06259002,-0.19855677,-1.6151867,0.429213,-0.9897785,-1.6395569,-2.577871
Hungary,HUN,3,1.043755,0.7201947,-0.13206455,-0.36402097,-1.0221839,0.026616622,-1.1256956,-1.5488589,-1.9919958
Hungary,HUN,4,-1.0843115,0.7157798,0.23707934,-1.0740867,-1.0728135,-1.5327435,-0.20318536,-1.4129877,-0.88541925
Hungary,HUN,5,-0.42978248,-0.051441383,0.7291198,-0.4562336,-0.6214155,-0.73105556,-0.7495136,-0.9236843,-0.6847847
Hungary,HUN,6,1.1494964,0.63601667,-0.016908456,-0.7350357,-1.7484963,-1.2380335,-0.54691374,-0.54967535,-1.1670971
Hungary,HUN,7,1.4593891,0.47598705,-0.017198753,-0.55102557,-1.0000442,-1.6691164,-1.0370996,-0.036521338,-0.63909036
Hungary,HUN,8,1.244593,0.54677963,-0.23764363,-0.47014484,-1.4766251,-1.9013437,-1.4385914,-0.55630934,-0.25089875
Hungary,HUN,9,1.270327,0.6036054,-0.49617425,-0.4783886,0.2452548,-1.0119337,0.25709352,0.22405139,1.5743123
Hungary,HUN,10,1.0453666,0.117295645,0.36109075,-0.5969877,-0.050498676,-1.3787978,0.67398775,-0.80372345,-0.022734547
Hungary,HUN,11,-0.24391504,0.8863861,0.3261266,-1.1546319,-2.0364525,-0.83324134,0.74903667,-0.7505662,-0.5870446
Hungary,HUN,12,1.8695164,0.77717173,-0.19492817,-0.93239844,0.19695932,0.3958861,-1.073975,1.165936,-1.0889733
Iceland,ISL,1,-0.9091025,0.5861126,-0.062186718,-0.5093129,-2.0689347,-2.7625656,-2.9209142,-2.8368325,-2.8771179
Iceland,ISL,2,0.30889964,1.0300874,-0.2361331,-0.91688806,-0.45256162,-1.2610033,-2.818811,-1.5989935,-3.2330818
Iceland,ISL,3,-0.05566265,0.7069739,0.31075817,-1.2283506,-1.118498,-0.88325155,-2.9175801,-0.9925062,-2.1649876
Iceland,ISL,4,0.11071889,0.3205282,0.5314723,-1.171568,-0.8315617,-1.2957363,-2.2248292,-1.4953941,-2.92575
Iceland,ISL,5,-0.058747817,0.29282898,0.092588566,-0.29562312,-0.9736123,-1.9658921,-2.1827652,-1.3028022,-2.1123781
Iceland,ISL,6,-0.14154139,0.5268266,0.3064672,-0.8868866,-0.6961764,-2.6739273,-2.0547032,-1.7142212,-2.483293
Iceland,ISL,7,-0.40417004,0.17290115,0.3310627,-0.36536512,-0.77628094,-1.9942662,-2.171909,-1.1129649,-1.7699935
Iceland,ISL,8,-0.015626812,-0.16315985,0.3188722,-0.21667452,-0.8520548,-1.8482864,-2.4119658,-1.3548608,-1.8293205
Iceland,ISL,9,-0.68497384,0.40523988,0.19230238,-0.6517829,-1.8431568,-2.4575772,-2.3780892,-0.9000012,-1.9422085
Iceland,ISL,10,-0.33077356,0.6814791,-0.09400545,-0.6654428,-1.693112,-1.3744314,-1.9438884,-0.6735691,-1.6994404
Iceland,ISL,11,0.8463316,0.39788133,0.04876306,-0.3636082,-1.0725998,-2.6558585,-3.11517,-0.37238482,-2.325045
Iceland,ISL,12,-1.4342916,-0.19725916,0.8007778,-0.7429288,-1.2324965,-2.123013,-3.724937,-1.8239276,-1.8082653
India,IND,1,0.15216415,-0.09114838,0.2322773,-0.0038846969,0.06810341,-0.08910656,-0.12198754,-0.0060562133,0.18379307
India,IND,2,0.30998263,0.22701225,0.12420578,-0.3448452,-0.44455013,-0.69107133,-0.04749775,-0.85775244,-0.42614192
India,IND,3,0.30621466,0.2643343,0.02883091,-0.36500722,-0.36903208,-0.3190605,-0.380081,-0.8104847,-0.5324625
India,IND,4,0.14733353,0.33734053,0.16216716,-0.5087387,-0.23315887,-0.04234562,-0.47152176,-0.88655317,-0.82634544
India,IND,5,-0.5098187,0.3562475,-0.1833479,-0.30729502,-0.2575678,-0.37101555,-0.43286,-0.6096056,-0.22369976
India,IND,6,0.054524995,0.31534117,-0.25042304,-0.08006897,-0.2017994,-0.46991748,-0.24472694,-0.477367,-0.35196954
India,IND,7,0.40086976,0.10733509,-0.04144764,-0.21773262,-0.3413164,-0.53325444,-0.7107115,-1.1301868,-1.1821187
India,IND,8,0.5309021,0.19044514,-0.0137523655,-0.25776786,-0.2905529,-0.5460253,-0.77041566,-1.103602,-1.2705696
India,IND,9,0.5616951,0.17011777,0.0151813505,-0.33103448,-0.17385387,-0.51060754,-0.7726126,-1.1667715,-1.3247688
India,IND,10,0.61632425,0.328759,-0.015853692,-0.4904787,-0.3522373,-0.23025723,-0.65175855,-1.3352543,-1.0629278
India,IND,11,0.265057,0.29247874,0.0373394,-0.31902426,-0.60180056,-0.3509884,-0.49754316,-1.1155132,-0.7343052
India,IND,12,0.4242813,0.03543358,0.27922726,-0.30954742,-0.097548865,-0.35317594,-0.28620148,-0.29788017,-0.20926552
Indian Ocean (NIAID,,1,0.34424528,0.11488457,-0.04996128,-0.12027721,-0.2278448,-0.29499227,-0.3861969,-0.3372423,-0.39889717
Indian Ocean (NIAID,,2,0.32437357,0.12286568,-0.05607891,-0.09986248,-0.2465355,-0.33463803,-0.40120354,-0.36542302,-0.48973235
Indian Ocean (NIAID,,3,0.33480167,0.16797371,-0.08083172,-0.14785996,-0.17412452,-0.41043073,-0.50300103,-0.4418749,-0.5685919
