Entity,Code,Year,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982,1981,1980,1979,1978,1977,1976,1975,1974,1973,1972,1971,1970,1969,1968,1967,1966,1965,1964,1963,1962,1961,1960,1959,1958,1957,1956,1955,1954,1953,1952,1951,1950
Nicaragua,NIC,9,,0.8819008,1.3473492,0.15010643,0.17787552,0.69088364,0.82039833,0.09375763,0.72183037,0.32612038,0.57127,-0.23862076,0.06668854,-0.06777573,0.11164284,-0.022262573,0.5249119,0.29961205,-0.3520584,0.07401085,0.11542702,0.3310814,-0.061433792,0.26966476,-0.71959686,-0.5537834,-0.786726,0.22605705,0.10100174,-0.32673073,-0.27531815,-0.113199234,-0.9214344,-0.5311279,-0.3743229,-0.3573513,-0.4824791,-0.5376892,0.22649765,-1.1428413,-0.3592472,-0.96450233,-0.3493328,-0.30259323,-0.44765854,-0.6409378,-0.25042725,-0.62583923,-0.058149338,-0.2795601,-1.0742378,-0.7949467,-0.3789196,-0.33712196,-1.0036526,-0.92705154,-0.6924515,-0.6336403,-0.26870537,-0.4976616,-0.36161423,-0.53528595,-0.18056297,-0.5829487,-1.0333786,-0.7511425,-0.69711876,-0.28790092,-0.53466606,-1.154129,-0.5272083,-0.6642685,0.0822773,-0.35316277,-0.34109688,-0.53255653
Nicaragua,NIC,10,,0.91718864,1.2246552,0.49530983,0.6517029,0.4971943,0.24901581,0.047906876,0.32943344,0.41152763,0.9685211,0.059783936,0.04470253,0.17743683,-0.36074066,0.2212944,0.2903328,-0.31622314,0.03778267,0.56048393,0.1986084,0.19566727,0.10078812,-0.14827728,-0.25250435,-0.40313148,-0.99847984,-0.59749985,-0.09103966,-0.28591156,-0.13168716,-0.08408165,-0.26703072,0.020032883,-0.47390366,0.09659386,-0.33872604,-0.57705116,0.27863693,-0.82328415,-0.5709648,-0.6274414,-0.45909882,-0.57148933,-0.46983147,-0.3790474,-0.33394814,-0.36954308,-0.059976578,-0.035966873,-0.9434433,-1.1609497,-0.6639614,-0.023609161,-0.48871422,-0.27209282,-0.7140446,-0.57694435,-0.4652977,-0.34869766,-0.18862343,-0.8014126,-0.31964684,-0.6575031,-0.71824265,-0.78195,-0.54156876,-0.27534866,-0.65019417,-1.0103493,-1.0481205,-1.1653366,-0.1813469,-0.6746025,-0.30942345,-1.0448589
Nicaragua,NIC,11,,0.7876644,1.1659164,0.3974514,0.16094017,0.29486275,0.64011574,0.71653175,0.54162407,0.26155853,0.70251846,0.11485863,0.30187416,-0.17677498,-0.18561554,-0.5083084,0.2717743,-0.20887184,-0.19890404,-0.20830536,-0.40751648,-0.04788208,0.25387192,0.107990265,-0.3055973,-0.1929245,-0.7866993,-0.27952385,-0.061925888,-0.5866852,-0.12365723,-0.043870926,-0.07212067,0.26974487,-0.082185745,-0.11082268,0.040884018,0.10155296,0.96857834,-0.12059784,-0.3367195,-1.0923195,0.09378815,-0.3477478,-0.31077003,-0.5532818,-0.15511322,-0.041959763,0.12395477,-0.27856827,-1.0091133,-0.58343697,-0.43013573,0.34442902,-0.31223297,-1.1538448,-0.7283573,-0.5442333,-0.16334915,-0.7788639,0.10256386,-0.69493675,-0.37307167,-0.9633827,-0.67443085,-0.7529354,-0.5447445,-0.3265915,-0.24732018,-1.3736477,-0.76545143,-0.7506466,-0.17786217,-0.5372925,-0.19255066,-1.2772064
Nicaragua,NIC,12,,0.63101006,1.0869122,0.08857155,0.33380508,0.29984283,0.53190804,0.13264275,0.02850914,0.46100426,1.1736603,0.11521721,0.23626328,0.2205658,-0.33537865,-1.1851444,0.7314148,-0.13062286,-0.15076065,0.35739326,-0.07638168,0.0050735474,-0.0402565,0.41946793,0.272789,-0.22429085,-0.9712906,-0.30411148,-0.062295914,-0.64850235,-0.12507248,-0.09800911,-0.3331356,-0.016773224,-0.2837391,0.08595848,-0.5889683,-0.65415764,0.8420582,-0.44688225,-0.6288433,-0.6524315,-0.07894516,-0.36141968,-0.4034195,-1.2032413,-0.43513298,-0.33781815,0.037563324,-0.10050392,-1.3572521,-0.61099434,-1.5945358,-0.13681793,-0.55887985,-0.80994225,-0.667387,-0.46233177,-0.15914345,-0.68647766,0.08490181,-0.7911167,-0.37696266,-0.91446495,-0.7584419,-1.2460594,-0.77256584,-0.5151558,-0.727396,-1.0733204,-0.85458755,-1.1637497,-0.28800964,-1.006485,-0.11231613,-1.3993244
Niger,NER,1,2.1177216,1.2691708,1.0532036,-1.2119503,2.7184925,0.035284042,-0.4530754,-0.24262619,0.4452076,0.049245834,-1.2277889,1.873539,0.7917099,-0.21852493,0.36937904,2.009966,2.0243587,-2.3999157,-0.9217491,2.5997906,-0.7083912,0.8685684,1.0435429,-1.7752819,-0.48085976,1.5517464,0.027540207,-0.27295685,0.9825058,1.847866,-2.6030598,-0.1727562,-2.5821705,-1.8418446,-0.6192093,1.5675945,-2.697217,-0.039546967,-0.21367836,-1.0651226,1.6876259,-1.7126064,-3.9919825,-0.5016403,-3.0937157,1.390871,1.0870647,-0.14131737,0.3866043,-0.90467644,-3.2588806,-1.306057,0.2656002,-0.023639679,-1.6529121,1.5681038,-0.4970951,-1.8125839,-3.3861113,-0.22774506,1.3063717,-0.6243191,0.46386337,-2.3541327,-0.5294132,-1.5555458,-1.4371243,0.8279152,-2.6984682,-2.0132198,0.01051712,-0.9170532,-1.0684109,-0.27304268,-0.83021164,-0.10344505
Niger,NER,2,1.3016071,-0.09402275,0.42341042,-1.4011021,-0.6269531,-0.75930023,-1.7151165,1.9960556,-0.17991066,0.4036789,1.325325,-0.015174866,0.580286,1.7820148,2.419096,3.4966335,2.1266403,-2.7544422,0.40275192,2.1518345,4.1037807,-0.45702553,0.72434807,-1.5433941,-2.0862656,-3.707014,-0.31162453,0.55905914,-3.0769672,1.0498848,-2.2863655,-2.334324,-1.0552521,-2.4456654,1.606472,-2.727621,-3.666399,-0.2147541,0.13914108,0.38189507,-2.282627,-2.1351318,0.2426796,-1.8797932,-1.243515,-0.15999031,-0.8307972,-0.17728615,-2.0079498,0.16698647,-1.7916718,-1.4178295,0.38265228,-0.07272911,0.090364456,-1.0121574,0.95035744,-0.22869873,-0.82785416,-2.0124855,-0.06444168,-2.0927734,3.165123,-1.7546215,-4.1086597,-1.7073784,-2.2863293,-1.850584,-3.6143894,1.5272312,-1.2767315,-0.077568054,-0.11282539,-3.1972694,-0.7521763,-3.0035439
Niger,NER,3,2.8554306,2.102911,1.547987,-0.10754013,0.58442116,1.0365524,0.55098724,1.0745163,0.10557556,1.7548485,-0.4034958,0.2236805,3.1890926,-1.9069195,2.5336761,0.42512703,0.14761734,-0.24737167,-0.5186615,-0.122810364,2.0130253,-1.831604,-1.8421078,0.111564636,-0.4997902,-2.207716,1.1187668,-3.6711826,-1.6084728,0.31305504,0.37480164,0.86982155,-0.19715881,-0.5324707,-0.2529621,-3.4088707,-2.1157799,-0.4559822,-0.13243294,0.093229294,0.7630348,-0.13428879,-3.5892258,-1.1980267,-0.8943901,-0.89484596,0.14610672,-0.3769722,-3.5361595,-2.708126,-1.6859951,-0.36536026,-1.6753292,-0.077962875,1.5845547,-1.7121525,1.9896603,-0.7772331,-1.8175278,-1.5229149,-1.978466,0.16297531,-2.4173203,-0.09510422,-4.3180523,-1.2516117,-1.4749336,-1.0396366,-2.332388,-0.49425125,-1.4645157,-1.3355999,-1.4150257,-2.8855076,-0.0413723,-4.1848946
Niger,NER,4,,2.072363,0.11951256,1.0856056,-0.0060043335,1.7292042,0.13570404,0.577116,-0.4672451,2.0455265,-2.912056,0.6973438,-0.081689835,1.4495182,-0.6506729,1.328146,1.1224937,-1.8234329,1.3559589,-1.2336922,0.15055084,-0.01471138,0.5350723,0.5464821,-0.041065216,0.028141022,-0.37568855,1.1762161,-1.1566067,-1.4601784,-0.20281029,-0.7942009,-0.88152885,-0.99629784,0.21439743,1.0821362,-1.3810043,1.0320797,-3.3935566,1.650732,-3.6164207,-0.547575,-1.7148266,-0.321373,-0.15278244,-0.62314606,-2.3137932,0.46090126,-3.1777077,-1.6890087,0.110702515,-0.4079666,-0.8243103,-1.1956367,-1.251257,-1.8648796,-0.24401855,-1.6224594,0.31550026,-0.5644131,-2.170555,-0.7947464,-0.899107,-1.2989025,-1.6989594,-1.4806099,-1.9318523,-0.109796524,-2.192047,-2.465252,-2.338726,-1.7400398,-3.8576622,-2.4536266,-2.9431286,-3.510868
Niger,NER,5,,2.175518,0.65769196,0.20443344,0.55708694,0.24683762,0.87763596,1.1046104,0.54454803,1.2731895,-0.023857117,-0.12892532,0.8225975,0.36280823,0.18991089,1.1709137,-0.6928406,0.08034134,0.3154106,-0.08624649,-0.583374,1.0068436,-1.2080517,0.08516693,-0.13644028,-0.4376297,-1.2920284,1.2419739,-0.66228485,0.18943024,-0.43356323,-1.284298,-0.15696335,-1.3003597,-1.085289,0.14051437,-1.4472313,-0.3440857,0.046375275,-1.1306419,-0.11804199,0.821949,0.7931099,-0.95664215,-0.29823685,0.8398514,-0.5762062,0.26971054,-1.1661835,-0.23926544,-0.22730637,-1.2006874,-1.0349731,-0.7740402,-0.16513824,-0.6044197,-1.0107536,-1.6752586,-1.2107372,-1.4930935,-1.2228851,-1.6016064,-1.2013645,-1.4716225,-1.5913105,-2.2435951,-0.8051872,-2.4843636,-2.3452072,-2.1900005,-2.6506805,-1.3648567,-1.9005299,-1.1483669,-0.7230301,-2.5693798
Niger,NER,6,,1.6590195,0.50873184,-0.04146576,0.3554802,0.9715462,0.46686172,0.58636093,0.19212723,0.5874176,0.8883095,0.7499962,-0.06562424,-0.09773636,0.3839836,0.8119278,0.054821014,-0.054275513,0.0054855347,0.03489685,-0.43520737,0.0043907166,-0.20444107,-0.3144226,-0.82369614,-1.0723114,-0.92762375,-0.16952515,-0.08453369,-0.75289536,0.59994125,-1.131134,-0.41968536,0.015174866,0.19986725,-0.20816803,0.34981537,0.10539627,-0.9906845,-0.04944229,-0.3636818,-1.31324,-0.5356941,-0.6389694,-0.90283585,-0.44771576,-0.53123856,-1.351017,-0.5563698,-1.0500565,-0.74565125,-1.0434685,-0.3569603,-0.87581253,-1.1711235,-0.5434685,-0.050437927,-1.6054955,-1.4152184,-1.1818581,-1.5986938,-1.2243004,-0.3464241,-1.4831161,-0.6623726,-1.0555916,-1.3675423,-1.06147,-2.738863,-1.9916267,-2.236271,-1.7464523,-1.7511959,-2.1853313,-1.3484726,-2.215559
Niger,NER,7,,0.67443466,1.317379,0.20630264,0.574276,0.13128662,0.8625908,0.3234291,0.15986252,0.16007996,0.8894882,0.8004379,0.056266785,-0.14004898,0.6473236,-0.17279053,0.5816002,-0.04423523,-0.032592773,0.37268448,-0.18205833,-0.30392456,-0.01398468,0.56583405,-0.3169403,-0.8832092,-0.8990822,-0.24508095,0.20679474,-0.28877258,0.33420563,-0.9308586,-0.35459137,-0.7223549,-0.5613632,-0.6599331,-0.2882309,-0.41860008,1.365757,-0.8574295,-1.1934681,-1.1940823,0.02703476,-0.41195488,-0.93793297,-0.94766045,-0.5347614,-2.041483,-0.6675186,-0.84622765,-1.6712418,-1.681736,-0.5937691,0.5641136,-0.9459934,-0.6791458,-1.5484447,-1.4848061,-1.0422363,-0.20526314,-1.1385288,-1.3392372,-1.3365688,-1.55126,-1.7786732,-1.3289928,-0.7630043,-1.5665684,-1.9695854,-2.815796,-1.3985214,-2.7222843,-1.3732014,-1.4194393,-0.9915714,-3.3133354
Niger,NER,8,,-1.1138687,1.2987614,0.15611649,0.7293205,-0.18925858,-0.5783653,-0.36276054,0.3580227,0.4926529,0.70796585,0.24940109,-0.30125237,-0.31405067,0.33359337,0.4584751,0.6753807,0.0055332184,-0.36351967,0.47878838,0.31649017,0.429348,0.21239471,0.68955994,0.4046383,-0.0730381,-1.59968,0.21140671,0.5085316,-0.008686066,0.26362038,-1.0279789,-0.19950867,-0.94646454,-0.8312454,-0.124334335,-0.90125465,-1.2379932,0.7133179,0.09186363,-0.8799248,-0.009988785,0.39949417,-0.79480743,-0.063482285,-0.4970188,-0.11648178,-0.98288155,-1.5097218,-0.9058838,-1.3129196,-1.289587,-0.6690235,0.48231316,-1.4734001,-0.85547066,-0.91632843,-0.14300728,-3.1958199,-0.48999596,-1.4412975,-2.3906898,-2.0310955,-3.429062,-2.1787739,-0.5370121,-2.5905952,-2.4153347,-1.3158054,-4.240135,-1.1196804,-3.8919773,-2.8562565,-3.463972,-0.72094536,-3.828125
Niger,NER,9,,-0.35149002,1.0617027,0.24815369,0.21074677,-0.016599655,0.5130558,0.21957588,0.3457489,0.50229454,0.7217636,0.28777885,0.23539543,-0.07713699,-0.049848557,0.24288368,0.755188,0.33488655,-0.8215332,-0.13290405,0.023590088,-0.34666443,-0.076942444,0.6736908,0.2572155,-0.442461,-0.28739357,-0.335804,0.12984276,0.11380577,0.39674568,-1.1309395,-0.16021919,-1.5445805,-0.3304367,-0.82351494,-0.23063087,-0.5478325,0.01707077,-0.74897766,-1.1540318,-0.9463482,-0.627388,-0.72058105,-1.3274345,-1.0327396,-0.34898186,-1.2271423,-1.0893936,-1.014616,-1.9685612,-0.852417,-0.5412712,0.527092,-1.0434628,-1.2088947,-0.28870583,-0.4791584,-1.7613564,-1.2319183,-0.81923294,-2.9574738,-0.9575882,-1.8906536,-2.8101768,-1.2862625,-2.0280876,-2.055521,-1.3309212,-3.4826832,-1.0489731,-3.2176056,-1.8415222,-1.9450741,-1.4587536,-2.2626095
Niger,NER,10,,0.62581253,0.35344505,-0.75699425,0.512125,0.2899189,1.1911373,2.161272,-0.8246975,-0.042310715,1.3145218,-0.53953934,-0.84106827,0.20705986,0.3467636,1.5683479,1.1970692,-0.3281765,-0.5646782,0.18086052,-0.38673782,-0.26987457,0.6378994,-0.9315853,-1.3212242,-0.4898758,-0.83778,0.11258316,1.2662106,-0.87018776,0.024784088,0.59848404,-0.49829292,-1.2533398,-1.0975132,-0.8107414,-1.6421146,-2.164936,-1.2150269,-1.0679054,-1.940382,-0.6227112,-2.7867718,-0.054531097,-0.78876305,-0.2711792,0.13511467,0.041553497,-1.798254,0.27807236,-2.290924,-0.632658,-1.2404633,0.12875938,-2.2351093,-1.6873856,0.5358734,-1.39505,-2.6285095,-0.5511856,-0.9132118,-3.036171,-0.80768013,-1.6564999,-3.2083511,-0.96678925,-2.2590141,-2.2967243,-0.15093994,-4.232149,-1.001955,-2.2002106,-1.1285229,-1.430048,-0.085681915,-1.6404209
Niger,NER,11,,-1.175869,1.9274864,-1.1767006,2.8036118,-0.65548706,2.914959,0.98041916,-0.460701,1.592392,-0.20107841,1.2049637,0.91994095,1.9802437,-0.4139347,2.1708717,-0.47558212,-0.15383148,0.711359,-2.2669125,-0.61756897,0.7647896,1.0815544,-0.6094055,-0.70433617,-0.38257408,-0.21494865,-0.62594986,1.1592026,-2.7704525,-1.7702236,-1.51157,1.4730473,-1.8819962,-1.2371941,0.41711807,-1.2872105,-0.6887455,-0.50862885,-0.4961548,-0.64052963,-0.22016716,-0.71201897,-2.701395,-3.0148678,-0.15205002,0.021461487,-1.0241737,-2.2915401,-0.10880661,-0.4867344,-2.5598392,-2.0580063,-2.4168644,-1.2322464,-2.1616955,-0.08457947,-0.93517494,-2.2580204,-0.63531876,-2.9442234,-2.4684238,-2.855135,1.7974873,-1.9736519,-1.590826,-1.0317326,1.1559906,1.660305,-1.1551743,-1.6416855,-0.52422714,-0.4096794,-2.4346771,-2.1962452,-1.9885368
Niger,NER,12,,-0.63908577,0.6240406,1.3704395,0.24183083,2.5152512,0.48503113,-0.65636826,0.4193611,1.9805984,-2.23497,-0.29019547,0.74900055,0.7145767,-1.1615295,0.4725647,1.1723385,1.5305977,0.052972794,-1.6124802,0.8728752,1.5017662,-0.37625885,0.64912987,0.89500237,-0.8128376,-1.1824913,0.024196625,-0.7440605,-0.027011871,1.8316822,-2.5462875,-0.825243,-1.1963024,-2.20092,2.4476414,-0.5648804,-1.7447853,0.53858566,-2.8797626,-1.8367577,-1.9890499,0.19078255,-0.69482994,-0.61767006,-2.0459766,-1.827219,-0.058193207,-1.9142265,-0.16407967,0.1521225,-2.8534584,1.266922,0.4566536,0.0016975403,-0.77430534,1.0937805,0.19384956,0.4968567,-1.8162384,-2.7442513,1.0298939,-0.6519489,-0.27149963,-3.0399723,1.6769485,-1.6758671,0.9792595,0.649704,-2.7363663,-1.942152,-1.6482277,-2.8922596,-2.4860516,-2.8010788,-1.281189
Nigeria,NGA,1,0.8337841,0.32330513,0.12908173,-0.5640087,1.0039597,-0.56666756,0.5268421,-0.70140076,0.87034416,-0.5462036,-0.8953457,0.46982574,0.7620716,-0.20013618,-0.6293583,1.3375282,0.9610367,-1.2918854,-0.9140854,2.3202877,-0.26703453,0.82017136,0.35245514,-1.3114777,-0.96887016,0.9628258,0.6932602,0.14993477,0.7013817,0.67699623,-0.920702,0.075208664,-1.6185684,-1.0763607,0.2279625,0.88290405,-2.4690456,0.2287445,0.35549736,0.009153366,1.2996578,-0.82398605,-3.0244083,0.1458664,-1.3050442,0.7228298,0.22716713,-0.48445892,0.13980484,-0.417902,-1.908247,-1.0363483,1.0482063,0.18043518,-1.025423,0.38141823,-0.44069862,-0.8451767,-1.8235035,-0.14848328,0.6783085,0.18620491,-0.09561539,-1.4359932,0.4947548,-0.25595474,-0.32287407,0.7727642,-1.9480572,-1.302805,-0.288702,-0.059171677,-0.28761482,-0.32500648,-0.08008385,0.47237587
Nigeria,NGA,2,0.6558361,0.4805336,-0.018302917,-0.90937805,-0.68827057,-0.7438221,-0.5215378,1.3189259,-0.47767448,0.07964325,0.92900276,-0.06652832,0.609993,0.71385574,1.1396389,2.037693,0.6652794,-1.3754196,0.42363358,1.5555134,2.3508835,-0.60588646,0.5869007,-0.94032097,-1.3798752,-2.1269836,0.7046566,0.8416233,-1.8772469,0.3541317,-1.7017231,-0.70723534,-1.0861988,-1.5047092,0.8037605,-1.3651848,-2.3919582,-0.13929749,0.10634422,0.61512184,-1.514965,-0.6123562,-0.017486572,-1.0528107,-0.6008129,-0.13070679,-0.36751747,-0.015542984,-1.2155209,-0.73410606,-1.0305061,-0.84601593,0.8212528,-0.2827587,-0.6732235,-0.6135998,0.12484741,-0.9264374,-0.66244507,-1.636692,-0.88217163,-1.0911312,0.7273903,-1.1632919,-2.130249,-1.326746,-1.3613873,-1.2334251,-3.54521,-0.2532978,-1.5504265,-0.5206909,-0.7811985,-1.7587357,-1.2549515,-1.6990871
Nigeria,NGA,3,1.1919785,1.7845726,-0.08521271,0.394104,-0.11596298,0.44122314,0.49445915,0.31009293,0.20076942,1.0228138,-0.034122467,-0.19626045,0.84033775,-0.21351433,0.6010494,0.8566742,0.44200706,-0.09844971,-0.015573502,0.1310215,1.0569077,-0.7411938,-0.36133957,-0.23307419,-0.59163094,-1.1139202,0.3419342,-0.45164108,-0.71777153,-0.04976082,-0.17625046,0.15355301,-0.99331856,-0.622818,-0.2822075,-1.0905609,-1.4460201,0.016084671,-0.6841564,-0.54504395,-0.20759392,-0.3151436,-1.0678787,-0.8548584,-0.7722511,-0.48110962,-0.42224312,-0.7781563,-1.4053383,-1.3981857,-1.097641,-0.90467644,-0.36916924,-0.83851814,-0.30872726,-0.96992874,0.08441162,-1.2219124,-1.2399788,-0.29896545,-1.4617176,-0.10419083,-0.99297714,-0.64681053,-1.536684,-1.1047249,-1.0945168,-0.41026878,-2.152586,-1.4056091,-1.3943844,-1.3992405,-1.2964172,-1.729393,-1.3321381,-1.866476
Nigeria,NGA,4,,1.67342,0.10326576,-0.01802826,0.2103157,0.62386894,0.7033043,0.12285805,0.5536995,0.51917076,-0.14264679,-0.16985703,-0.4659996,0.33760452,0.1907692,1.2554245,-0.052337646,-0.76016426,0.1448021,0.29711533,0.62475586,0.08764267,-0.32817268,-0.017526627,-0.6337757,-0.005367279,0.01020813,1.22509,-1.296175,-0.2191658,-0.35043144,-0.5645485,-0.19524765,-0.8488674,-0.646019,0.06534958,-0.44189072,-0.14112854,-0.23301315,0.3061447,-1.2256279,-0.56601334,0.45248032,-0.46481705,-0.68494225,-0.09578133,-0.8900528,-1.5883942,-0.1989708,-1.1144085,-1.0898685,-0.85826874,-0.09378815,-1.3947601,-0.9342079,-0.43022728,-0.7038574,-1.9680634,-0.53897285,-0.5060692,-0.86237717,0.3985901,-0.707571,-1.1512566,-0.78541374,-0.87457466,-0.42886543,-0.4160614,-2.1035004,-1.3548069,-1.4243984,-1.3686981,-1.3415985,-1.3716869,-1.8268547,-1.7377071
Nigeria,NGA,5,,1.688488,0.892313,0.41523933,0.61574364,0.6858406,0.26854897,0.027791977,0.22042465,0.22912025,1.241724,-0.36785507,0.13708878,-0.45427132,0.31097984,0.75857925,-0.1775055,-0.20292282,0.22667694,-0.1493969,-0.098630905,-0.43614578,0.4750576,0.7550278,-0.10638046,0.3653984,-0.4716301,0.9538269,-1.252718,-0.3390293,-0.11833954,0.023471832,0.17654228,-0.8667717,-1.8144588,-0.68000984,-0.84729004,0.3168583,1.2019596,0.016935349,-0.29733658,-0.742445,0.7346039,-0.54942703,-1.1889553,-1.0261841,-0.87046623,-1.1384926,-0.22518921,-1.1423721,-1.2095318,-1.1253643,0.23166275,-1.0710354,-0.38134193,-0.6426735,-0.4209137,-1.5951004,-0.2202797,-0.23852158,0.43419647,0.6840229,-0.6703396,-0.6741543,0.19521523,-0.2986679,-0.34013367,-0.2784958,-2.2437897,-0.09257698,-1.0914288,-0.30909538,-1.2951756,-0.57893944,-1.4203987,-1.0853748
Nigeria,NGA,6,,0.92215157,0.04426956,-0.07806015,0.72229767,0.61893845,0.03625679,0.1553173,-0.059705734,-0.14618301,0.9014797,0.6888161,0.21426201,-0.6347523,0.34098244,0.46298027,0.53991127,0.0948143,-0.07580948,0.7276573,-0.206316,-0.3466339,-0.6091423,0.15830421,-0.32315445,-0.4955635,0.17117882,0.43227386,-0.6375027,-0.92367554,0.22877693,-0.34557724,-0.13467216,-0.5977421,-0.23552704,0.33787346,-0.09810066,-0.4381714,-0.047288895,0.012052536,-0.54032516,-0.15829849,-0.022281647,-0.16420364,-0.3209877,-0.57424545,-0.6259155,-1.1240387,-0.4635353,-1.2872143,-0.5773182,-0.22642708,0.54242706,-1.0635204,-0.3149433,0.14743042,-0.37727737,-1.7256775,-0.7571392,-0.20256042,-0.818882,0.12908554,-0.38111687,-1.2476349,-0.53497124,-0.19991684,0.45043755,-0.9671726,-2.1290874,-0.36990166,-1.7181911,-0.5804653,-1.6795006,-0.7063122,-0.8750839,-0.58475494
Nigeria,NGA,7,,0.623806,1.3993988,0.21359253,0.371006,0.15996361,0.26481628,0.18816948,0.32938385,0.16440582,0.8291569,0.6048832,-0.029380798,-0.49320984,0.5880699,0.21196747,0.50880814,-0.17456055,0.07792473,0.7635975,-0.11681366,-0.2943306,-0.15470505,0.496212,-0.20909882,-0.49731064,-0.65323067,0.116615295,-0.11221695,-0.15223885,-0.23018456,-0.66023445,-0.093141556,-0.8288288,-0.6044979,-0.5620041,-0.51683617,-0.7020035,1.1055794,-0.8769741,-0.92502785,-0.11623955,0.15491104,-0.2733059,-0.97015,-0.64367294,-0.26377296,-1.1772766,-0.39577675,-0.9519501,-1.2506657,-1.2300472,0.17683601,0.09423447,-0.8526993,-0.36702728,-0.94478035,-1.0187817,-0.77898407,0.45678902,-0.3536167,-0.4240551,-0.33983612,-0.39418602,-1.1641426,-0.84583473,-0.31905174,-1.3193626,-1.0906563,-1.8068027,-1.6486359,-1.5611858,-1.133625,-1.2679329,-0.6977577,-2.069952
Nigeria,NGA,8,,0.6606884,1.1155033,-0.0062828064,0.53297615,0.36131096,0.18047714,0.21059036,0.32297897,0.48361206,0.54592514,-0.021831512,-0.18711472,-0.21933937,0.28951073,0.5579834,0.6455517,-0.07594681,-0.39089394,0.020084381,0.121686935,0.07878876,0.0054244995,0.13875961,-0.3802662,-0.31381798,-0.423975,-0.033210754,0.357769,-0.32094765,-0.03323555,-0.76522255,-0.005262375,-0.6633911,-0.4860134,0.194561,-0.4371662,-0.5709095,0.4404583,-0.08253288,-0.46098518,0.7875881,0.12430382,-0.26787567,-0.1823082,-0.30546188,0.21277809,-0.1913929,-0.4731083,-0.66501427,-0.90279007,-0.51680374,-0.21839333,-0.112478256,-1.0570107,-0.7173271,-0.6921787,-0.06454086,-1.0336227,0.11299133,-0.20924759,-0.80296516,-0.11963081,-0.96258354,-0.91345406,-0.34675217,-1.0740223,-0.9322643,-0.77245903,-1.8829384,-1.2717628,-1.815506,-1.2366104,-1.036581,-0.31078148,-2.3759212
Nigeria,NGA,9,,0.68302727,0.9721432,-0.15213585,0.5539112,-0.2647972,0.5732269,0.20093155,0.3593521,0.35665512,0.19466591,-0.23164749,0.13178062,-0.18605995,0.18445015,0.0899868,0.7614441,0.097293854,-0.1459217,-0.12139702,0.2686062,0.3531437,-0.13622284,-0.024383545,-0.33257484,-0.15591621,-0.7607479,-0.17506409,0.6459713,-0.53020096,-0.07255173,-0.5883827,-0.1684475,-0.683115,0.35987663,-0.054660797,-0.25282288,-0.4718094,0.45195007,-0.5981884,-0.74383736,-0.20975685,-0.01630783,-0.088825226,-0.39948845,0.09453583,-0.28434944,-0.6928425,-0.30298615,-0.5553913,-1.3466187,-1.0685349,-0.2316742,0.058517456,-0.94744873,-0.7948017,-0.6916466,-0.2621498,-1.157856,-0.58008194,-0.3275814,-0.99035835,-0.031633377,-0.9102001,-0.9994583,-0.8008442,-1.0548744,-1.0542507,-1.0129871,-1.6581249,-1.3063297,-1.1848984,-0.8522644,-1.4010639,-0.9245968,-1.264185
Nigeria,NGA,10,,0.31581497,0.88323975,0.0048160553,0.8199444,-0.01640129,-0.609272,0.505455,0.48438263,0.5688362,0.606657,-0.058065414,0.0068683624,0.27980804,0.051656723,0.27965546,0.36306572,0.027849197,0.080280304,0.43076324,0.014343262,0.58148384,0.27254295,-0.68151474,0.029644012,-0.45996857,-0.94221306,0.024572372,0.5636482,-0.51366615,-0.3356533,-0.67811584,0.3081112,-0.45947075,-0.7252693,0.052280426,-0.6382694,-0.40151787,0.11410141,-0.5847988,-0.48963737,0.30379486,0.017038345,-0.6266403,-0.019716263,-0.25133896,-0.17754364,-0.47493172,-0.740345,-1.031641,-1.0522022,-0.7211838,-0.07318878,0.0014209747,-0.5343933,-0.5082569,-0.8806286,-0.034425735,-0.97912025,-0.22150612,0.047254562,-0.6865139,-0.49443626,-0.7172203,-0.6306801,-0.27490807,-0.64341354,-0.8661823,-1.4541016,-1.955677,-1.1848087,-1.8166103,-0.9062443,-1.4294186,-1.3873081,-1.4348145
Nigeria,NGA,11,,-0.37635803,1.1761189,-0.23157883,0.965395,0.08546829,0.7027836,-0.021198273,0.23583603,0.7976513,0.13544846,0.058971405,0.28268623,0.5297489,-0.3163376,0.6313553,0.002216339,0.06929588,0.09758377,-0.46001244,0.4112873,0.5246105,0.18329048,-0.4850235,0.050519943,-0.18101501,-0.14382172,0.568367,0.19755936,-1.0449219,-0.91038895,-1.3318157,0.6348381,-0.9710808,-0.3338852,0.52189636,-0.097753525,-0.22632599,0.36271477,-0.592577,0.03889656,0.17736053,-0.08280182,-1.4596252,-1.1956997,-0.48711014,-0.1271553,-1.0585442,-0.85547256,-1.240366,-0.72994614,-0.9226017,-1.1284351,-0.86502075,-0.49671745,-0.8778267,-1.335638,-0.24286842,-1.2056675,-0.16366005,-0.7691555,-1.0861015,-1.3042641,-0.049627304,-1.1425571,-0.52689934,-0.36956787,-0.1769371,-0.39906883,-1.1200581,-1.0852356,-1.269062,-0.9977436,-1.6893997,-2.2794418,-1.1427269
